 0.81061E-11 0.18239E-12 0.00000E+00    12101     1043    3     1039 0.128E+15 0.66412E-16  0.81061E-11  0.77569E-14  0.77569E-14     1039
   1    0.74434E-11    0.44805E-12    0.25015E+01    0.18232E-09    0.74434E-11
   2    0.78015E-11    0.21613E-12    0.16282E+01    0.12121E-09    0.78015E-11
   3    0.82580E-11    0.13364E-12    0.13450E+01    0.11083E-09    0.82580E-11
