 0.42002E-14 0.41873E-16 0.00000E+00    13042      954    3      949 0.226E+18 0.31246E-19  0.42002E-14  0.44249E-17  0.44249E-17      949
   1    0.42202E-14    0.11130E-15    0.11384E+01    0.28617E-13    0.42202E-14
   2    0.42079E-14    0.78229E-16    0.11348E+01    0.29972E-13    0.42079E-14
   3    0.41912E-14    0.55365E-16    0.11403E+01    0.39903E-13    0.41912E-14
