 0.20402E-18 0.39181E-20 0.00000E+00    15014     1206    4      441 0.216E+22 0.25292E-23  0.20402E-18  0.45836E-21  0.45836E-21      441
   2    0.20478E-18    0.24307E-19    0.53084E+01    0.19819E-16    0.20478E-18
   3    0.21177E-18    0.98108E-20    0.29300E+01    0.13713E-16    0.21177E-18
   4    0.20234E-18    0.43390E-20    0.19181E+01    0.91302E-17    0.20234E-18
